12.2994	1.37297E-8	9.36416	1.36845E-8	9.30657	1.64783E-8	8.8872	1.73939E-8
12.329	1.36645E-8	9.42787	1.40192E-8	9.32998	1.64262E-8	8.95263	1.72069E-8
12.3524	1.36532E-8	9.4993	1.46178E-8	9.35609	1.63952E-8	8.98104	1.75138E-8
12.41823	1.37423E-8	9.56758	1.46454E-8	9.38173	1.63667E-8	9.04462	1.78929E-8
12.44191	1.36183E-8	9.59412	1.47114E-8	9.40505	1.63447E-8	9.06793	1.79978E-8
12.50851	1.36099E-8	9.68206	1.45866E-8	9.43028	1.63223E-8	9.09118	1.81737E-8
12.5336	1.35811E-8	9.74537	1.45713E-8	9.45826	1.62984E-8	9.11819	1.83752E-8
12.55957	1.35693E-8	9.77115	1.44969E-8	9.4861	1.62736E-8	9.17995	1.87885E-8
12.58288	1.356E-8	9.83829	1.45224E-8	9.55117	1.6085E-8	9.24532	1.92725E-8
12.67871	1.35206E-8	9.86159	1.42213E-8	9.57575	1.62041E-8	9.26993	1.93089E-8
12.705	1.35137E-8	9.88486	1.44064E-8	9.59901	1.62056E-8	9.33405	1.95694E-8
12.72831	1.35053E-8	9.9496	1.42839E-8	9.66737	1.63469E-8	9.35851	1.96421E-8
12.75359	1.34945E-8	9.9756	1.44697E-8	9.76418	1.70758E-8	9.42171	1.93948E-8
12.78014	1.34865E-8	10.00418	1.45565E-8	9.78783	1.71084E-8	9.44722	1.94317E-8
12.8501	1.34478E-8	10.02749	1.46487E-8	9.84975	1.74096E-8	9.47053	1.94024E-8
12.87547	1.34498E-8	10.05565	1.48273E-8	9.91548	1.7868E-8	9.49701	1.93715E-8
12.89877	1.34443E-8	10.12259	1.5269E-8	9.93879	1.8009E-8	9.56116	1.93279E-8
12.92206	1.3434E-8	10.18384	1.5763E-8	9.96483	1.81449E-8	9.58737	1.92728E-8
12.95019	1.34258E-8	10.24688	1.56804E-8	10.03249	1.82575E-8	9.61093	1.92502E-8
12.97351	1.34177E-8	10.27498	1.63063E-8	10.05578	1.8312E-8	9.63612	1.92276E-8
12.99957	1.34096E-8	10.33833	1.6702E-8	10.12224	1.8298E-8	9.68394	1.91834E-8
13.02298	1.34014E-8	10.36409	1.67295E-8	10.14657	1.81599E-8	9.70756	1.91635E-8
13.08624	1.31873E-8	10.42766	1.6473E-8	10.24632	1.80591E-8	9.73511	1.91774E-8
13.1095	1.33714E-8	10.45097	1.65323E-8	10.31282	1.7799E-8	9.75842	1.91872E-8
13.13933	1.33624E-8	10.47699	1.64972E-8	10.38462	1.79969E-8	9.82214	1.94951E-8
13.18165	1.33481E-8	10.50346	1.64682E-8	10.40968	1.79307E-8	9.84732	1.94768E-8
13.24981	1.32388E-8	10.56655	1.64615E-8	10.43571	1.79576E-8	9.91721	1.96862E-8
13.27502	1.33186E-8	10.58986	1.63849E-8	10.46051	1.80048E-8	9.98435	2.04469E-8
13.30023	1.33123E-8	10.6854	1.62655E-8	10.48948	1.80812E-8	10.00765	2.05087E-8
13.32355	1.33051E-8	10.74863	1.62064E-8	10.55548	1.85794E-8	10.07147	2.07282E-8
13.3536	1.32949E-8	10.77194	1.62709E-8	10.57881	1.85847E-8	10.09478	2.09578E-8
13.41726	1.33888E-8	10.84079	1.66474E-8	10.64802	1.93544E-8	10.1911	2.11405E-8
13.44056	1.32702E-8	10.91144	1.67781E-8	10.6771	1.91975E-8	10.21657	2.10884E-8
13.46979	1.32599E-8	10.98082	1.73851E-8	10.72635	1.94451E-8	10.2399	2.10468E-8
13.49311	1.3253E-8	11.00408	1.74665E-8	10.79336	1.97331E-8	10.30514	2.09816E-8
13.55995	1.32766E-8	11.03343	1.76366E-8	10.8183	1.98839E-8	10.3285	2.09253E-8
13.58582	1.32286E-8	11.09673	1.7956E-8	10.8806	1.9943E-8	10.3931	2.07405E-8
13.61281	1.32193E-8	11.12613	1.81304E-8	10.90391	1.98066E-8	10.41814	2.08335E-8
13.69656	1.31472E-8	11.22652	1.81382E-8	10.9293	1.97665E-8	10.48781	2.07443E-8
13.72	1.31837E-8	11.25431	1.81823E-8	10.95711	1.97279E-8	10.54971	2.06695E-8
13.74639	1.31816E-8	11.31812	1.81293E-8	11.01954	1.96054E-8	10.57543	2.0819E-8
13.7743	1.31725E-8	11.34615	1.80673E-8	11.04684	1.96258E-8	10.59873	2.08729E-8
13.84204	1.31729E-8	11.36944	1.80435E-8	11.11724	1.95429E-8	10.69472	2.13007E-8
13.907	1.2984E-8	11.39795	1.80161E-8	11.14567	1.95553E-8	10.72346	2.14831E-8
13.93167	1.31298E-8	11.42133	1.79957E-8	11.16897	1.95203E-8	10.75054	2.16519E-8
13.96253	1.31232E-8	11.48822	1.79771E-8	11.22918	1.94805E-8	10.77575	2.18E-8
14.03133	1.30925E-8	11.51375	1.79231E-8	11.29867	1.95675E-8	10.83993	2.21411E-8
14.09878	1.32305E-8	11.57609	1.80008E-8	11.32488	1.96798E-8	10.90506	2.2631E-8
14.12469	1.3083E-8	11.63778	1.81585E-8	11.34819	1.97916E-8	10.92854	2.25427E-8
14.18493	1.3066E-8	11.69466	1.82677E-8	11.37297	1.99389E-8	10.99423	2.26063E-8
14.21167	1.30603E-8	11.75725	1.88254E-8	11.39778	2.00976E-8	11.02074	2.25658E-8
14.23501	1.30548E-8	11.78169	1.88368E-8	11.46132	2.05239E-8	11.04403	2.252E-8
14.26014	1.30464E-8	11.8063	1.89804E-8	11.48585	2.06111E-8	11.06944	2.24807E-8
14.29225	1.30388E-8	11.83369	1.91316E-8	11.55111	2.07709E-8	11.09489	2.24463E-8
14.35607	1.29776E-8	11.89727	1.94436E-8	11.62189	2.12856E-8	11.11818	2.24153E-8
14.37937	1.3016E-8	11.92059	1.9558E-8	11.73064	2.12042E-8	11.14513	2.23832E-8
14.44794	1.286E-8	11.94385	1.96662E-8	11.75521	2.11661E-8	11.19596	2.23293E-8
